global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
10211.082772729758	16.193907194028725	262.2426302088153	104266211.39153844	12271.700574818224	-44.53674074682749	1983.521276350124	150594634.99799392	11100.994350994011	22.276813957807462	496.25644011076537	123232075.58080097	11312.658603177211	10567.637925196736	1.023191	23.807856	0.1411505630356051	0.074245490874553	-0.1464750423	0.1592390102	0.1349506617	0.0668821291	0.100880043	-0.0249599734	0.1073978316	-0.0751254424	0.0080146547	0.0545761125	0.1365348067	-0.0512151802	0.1487691605	-0.0137313518	0.2325762142	-0.0244361905	0.1979565293	-0.1802767917	0.0805344848	-0.0673059986	-0.0258270697	0.1574222467	-0.0834949028	0.0151562456	-0.2413469988	-0.0914113475	0.059333855	-0.2026174439	0.0090180126	-0.0601897206	0.1890304503	0.0217285205	-0.0916531266	-0.1588062085	0.0514143505	-0.1013164948	-0.0073860236	-0.0530350501	0.1526364481	-0.0512453192	-0.1496816332	0.0560347726	0.0473502539	-0.1434034961	0.1979533541	0.1673092311	-0.0838902955	0.0617992837	0.1877346879	-0.0806837411	0.1866959332	-0.0311404282	0.021624813	0.1012815685	-0.0345783057	-0.1973947977	-0.011086794	0.0193445818	0.0881814137	-0.2298283538	-0.032139309	0.0429414278	0.1218498876	0.0911331361	-0.1400041497	-0.2150358726	-0.128479985	0.0998264182	-0.031044875	0.0557799799	0.0018986618	-0.0757560081	0.0457869776	-0.0655337682	-0.0082770379	-0.0906023722	0.1034753289	0.0180309141	0.0070993444	-0.0392444906	-0.1333121588	-0.0804265132828874	0.0149790665624322	0.0064684240388424	0.0002243724350817	-0.2351846873660434	-0.0347161283319933	0.0553118371714635	0.0012052095663634	0.0848334291149228	-0.0138372527643895	0.0001914695640656	0.0071967106953966	-0.0116104341696845	-0.0013582361954081	0.0001348021816085	1.84480556251667e-06	0.0015286551925768	1.6015453526000477e-06	2.5649475164348098e-12	2.3367866977920136e-06	-0.0038067661991902	0.000192524566775	1.4491468895297e-05	3.7065708811939885e-08
10254.500648275049	43.41787554529037	1885.111916866324	105154783.5454734	12277.673442576192	5.972867757967833	35.67514925417169	150741265.1625407	11130.520263671877	29.525912677865563	871.7795194609423	123888481.34001029	11335.65222258615	10753.383367014048	0.974181	22.667465	0.0877689158059991	0.0419666114051396	-0.1861666198	-0.1047724973	0.1351874522	0.0602961444	0.0939548287	0.0278855011	0.0693137341	-0.1240995048	0.0295559726	0.0933046437	-0.030947335	0.0510609415	-0.0437196782	0.0963275469	0.2638269062	-0.0584969212	0.1722980983	-0.0847416304	0.1416069879	-0.1943354597	-0.0479032374	0.0637049936	-0.0192299851	0.0040835891	-0.2748375563	-0.1434056259	-0.0289404819	0.1058078458	-0.0888141908	-0.2069962409	-0.0404547925	-0.1508319467	0.0306717356	-0.1168973853	0.1800780378	0.1088970545	0.0958730203	0.0278348687	0.1611926265	0.02724126	-0.0569865683	-0.0673135013	0.1853097323	-0.1731365827	0.0723080858	0.2839679706	-0.1081607722	-0.0074506151	-0.0797440735	-0.0013900696	-0.0698762378	0.1399320471	0.1468457105	0.032579833	-0.0387723531	-0.1985619322	0.1102867227	0.0919968688	0.0809952284	-0.2640616808	0.0502575121	0.0016139809	0.2269659792	0.0359371834	-0.0848925877	-0.0974805987	-0.0661452321	0.0340417058	0.0327171605	0.0260970616	0.0188886413	-0.092807861	0.0939669302	0.0702879952	0.1478501585	0.0988248735	0.0710721274	-0.0132323804	0.0231467293	-0.0446971468	-0.1273444172	-0.0767817347598907	0.0036447785229967	0.0058954347927382	1.3284410481698028e-05	-0.2539390626524209	-0.0187543752863774	0.0644850475407901	0.0003517265923822	0.0653699039161779	-0.0194635251987448	0.0003788288131621	0.0042732243380103	-0.0123601641368363	-0.0007497299671518	0.0001527736574895	5.620950236454401e-07	0.0014251807368941	-0.0001034744556827	1.0706962978831048e-08	2.03114013281401e-06	-0.0037418458860671	6.492031312309993e-05	1.400141063507728e-05	4.21464705600134e-09
10255.24496200228	0.7443137272312015	0.5540029245448034	105170049.23067316	12277.837113484298	0.1636709081067238	0.0267881661604796	150745284.18525246	11117.146072783456	-13.374190888420344	178.86898191990576	123590936.80360463	11333.100734597385	10738.12094123636	0.986644	22.957474	0.095170386290109	0.0404568787497402	0.0142453977	-0.1562700044	0.0411031742	0.1860028166	0.0264833434	0.1007552706	0.1019165876	-0.0611930972	0.1390153213	0.0315160171	-0.001226779	0.033618863	-0.1017231589	0.0778296579	0.096714497	-0.0764770497	0.0776187335	0.0113169581	-0.126023337	-0.1102998756	-0.0500658877	0.0572257043	-0.2056916964	0.1361872061	-0.2159389348	-0.1935369063	-0.0967438876	0.0093906606	-0.2693587013	0.0059512495	0.0306665424	-0.0409586791	0.093068294	0.0579601297	-0.0290378577	0.0882434204	0.0484879038	0.1893727522	-0.0330746727	0.0017116475	-0.091262074	-0.0038919151	0.0801758033	-0.0910271465	0.0916490174	0.1729501949	-0.0127920411	0.0517434368	0.0986761604	0.0973524036	-0.2387867684	0.0457948065	0.0896871559	0.0420568922	-0.1139913092	-0.1623223112	0.1067926468	0.0959438706	-0.0602122635	-0.3665317174	0.0202072216	0.1004448311	0.2540204829	-0.126025541	-0.0163680723	-0.0677114531	-0.0467568525	-0.0792621618	0.1205567072	0.0160348118	0.1104589945	0.1854829982	0.034348831	0.1736815906	0.0951491015	0.049296548	0.2519113073	0.1657668796	-0.0167413704	-0.0500887521	-0.1206811645	-0.0481112156429333	0.0286705191169573	0.0023146890706408	0.0008219986664358	-0.2762580143025985	-0.0223189516501776	0.0763184904664147	0.0004981356027629	0.0611515532123689	-0.004218350703809	1.779448266032594e-05	0.0037395124602851	-0.0126884049380514	-0.000328240801215	0.0001609956198719	1.0774202358233077e-07	0.0011018506271081	-0.000323330109786	1.0454235989422689e-07	1.2140748044585131e-06	-0.0035941655006849	0.0001476803853821	1.291802564631354e-05	2.1809496226635103e-08
10224.26907242658	-30.97588957570042	959.505735005986	104535678.06537868	12264.50800708733	-13.3291063969682	177.66507734169858	150418156.65590924	11106.22194423181	-10.9241285516473	119.33658461291571	123348165.8745362	11320.355947966624	10658.04135243214	1.045437	24.325464	0.219014137534689	0.1395274758988673	0.0800934257	-0.0396481828	0.0708915235	0.1267646867	-0.0034148211	0.1103517325	0.0310705099	-0.0311930584	0.1158528215	-0.0559930986	0.1946086463	0.0009593022	-0.0921846542	-0.0714497734	0.0303367414	-0.190011984	0.0501098639	-0.0059948783	-0.1125208711	-0.134506309	0.0324306317	0.0558236105	-0.0971803801	-0.0547682873	-0.1231490736	-0.0471117767	-0.1104121756	-0.0042061208	-0.1228491461	0.0497030127	0.0829798454	-0.0047476215	-0.0625432853	-0.1656819381	-0.0364244789	-0.2134621822	0.0128291196	0.1608832051	-0.0067222273	-0.1049596726	-0.1323847171	0.0259506589	0.0642973708	-0.0431456356	-0.026303065	-0.0061710528	-0.142475781	0.1216143177	-0.0349681022	-0.0212687566	-0.1244825392	-0.130072847	0.1234568433	0.0685783806	0.1036239498	-0.108216852	0.0648142154	0.0597336196	-0.0553155785	-0.093048168	-0.0540004212	0.2073811694	0.0972269233	-0.0355793905	0.0878785179	0.0242961822	0.0400565815	-0.0227543786	0.1301139457	-0.1666594126	-0.0711579527	0.2335351967	-0.0202387418	-0.1748315555	-0.1546446195	0.0321629822	-0.4746523952	0.1016829054	-0.1432061058	-0.0554119421	-0.1133587932	-0.0513836965887293	-0.0032724809457959	0.0026402842751225	1.070913154059787e-05	-0.2257083129969999	0.0505497013055986	0.0509442425559516	0.0025552723020852	0.0366629246683345	-0.0244886285440344	0.0005996929279676	0.0013441700452359	-0.0101534547962818	0.0025349501417696	0.0001030926443001	6.425972221257718e-06	0.001048131840827	-5.371878628110003e-05	2.885707999514501e-09	1.0985803557553956e-06	-0.0033687678939504	0.0002253976067344	1.1348597123311014e-05	5.0804081121640276e-08
10248.085077875105	23.81600544852517	567.2021155241808	105023247.7633664	12288.242168162127	23.73416107479716	563.3104019244165	151000895.58339787	11111.50131076076	5.2793665289500495	27.871710946998093	123465461.37903808	11343.05956729096	10692.102149981942	0.914975	21.289845	0.0510045613455182	0.0307673334131184	-0.0206959606	0.0764326577	0.1960064043	0.0551753866	-0.0550906742	0.1337290334	0.0585078144	0.0475363292	0.0168439478	-0.0426274458	0.118501208	-0.0137146814	-0.1313182654	0.0194104852	0.1872416457	-0.098424413	-0.1011693402	-0.017636144	-0.0164839939	-0.1352623424	0.148438907	0.0891184022	-0.0217795845	-0.0131621812	0.0146331179	0.0189294866	-0.0173275043	0.0664157202	0.0927709963	0.2013448449	0.1733451129	-0.0940664109	-0.0626644531	-0.0573236652	-0.1724749536	0.068138044	-0.003933102	0.0570754206	0.0330594881	-0.2199267564	-0.0082684803	0.0070301846	0.096000116	-0.0028548306	0.0480787739	-0.0222195251	-0.1721240197	0.0162577362	0.0339693757	-0.0013449551	-0.1364590849	-0.1396091577	-0.0365447935	0.0139414383	0.2232405267	-0.1035002673	0.0984438696	0.053410105	-0.0497598043	0.0783240378	-0.0235498386	0.1552922593	0.0319447635	0.1870359511	0.0001551564	0.0642833616	-0.0523920476	-0.0916075222	0.0283445257	-0.0715754527	-0.0830024215	0.0158708161	-0.0696131141	-0.1338225706	-0.0368707537	-0.0283448987	-0.0668635682	-0.1231184796	-0.1182456188	-0.0606594461	-0.1054172954	-0.0513444186538407	3.927793488860132e-05	0.0026362493269008	1.5427561691132043e-09	-0.2475560040028881	-0.0218476910058882	0.0612839751178779	0.0004773216022887	0.0183562094055531	-0.0183067152627814	0.0003351358237125	0.0003369504237405	-0.0101533225167237	1.3227955810053704e-07	0.0001030899581286	1.7497881491273356e-14	0.001050219491133	2.087650306000031e-06	4.358283800142022e-12	1.1029609795556573e-06	-0.0035827655069255	-0.0002139976129751	1.2836208677615136e-05	4.5794978359040683e-08
10293.04831731592	44.963239440814505	2021.692901012017	105946843.66260009	12292.699997703628	4.457829541501269	19.872244221081413	151110473.2335428	11154.5422342174	43.040923456641394	1852.5210920004636	124423812.45493972	11355.43509470118	10814.910229462486	0.963452	22.417835	0.0914018634297584	0.0513157024080834	-0.1710565907	-0.0183401682	0.2560285706	0.01546118	-0.1099530735	-0.0038046416	0.0364596572	-0.0649511287	0.094116981	0.0373887639	0.1685299969	0.0469137389	-0.1197008819	0.0081770037	0.1087609346	0.1305368147	0.0612553506	-0.0576483077	0.0842106337	-0.1827251464	-0.0481297364	0.001643706	-0.1627254164	-0.1116937472	0.0418268979	0.0767047707	0.0562060528	0.153323128	0.1772095209	0.1544505016	0.1184689165	0.1682788894	-0.1823828808	-0.0248250473	0.0253264933	0.0776826103	0.0377969334	0.0777684784	0.1982608323	-0.0080403675	-0.0370082011	0.1083031335	0.1298938424	0.0537325541	0.036578725	-0.0036602918	-0.022652617	0.0033510292	0.1233085008	0.1092866896	0.2364649926	-0.1311074626	-0.1218259714	-0.0356244155	0.1462486637	-0.1156026003	-0.0166308401	0.0056703573	-0.0515759538	-0.0729621231	0.1376371415	0.078775499	-0.0483919957	0.2485927755	-0.0594250241	-0.014926463	-0.0698009277	-0.207131249	-0.05877701	0.0207986993	-0.0413744512	0.0479297906	0.0236682121	-0.0512734452	0.0404450266	-0.0189258759	0.0768379304	-0.1217816164	-0.0040101584	-0.0658240966	-0.096900045	-0.0512063324356972	0.0001380862181434	0.0026220884815151	1.9067803641173957e-08	-0.2914477934609039	-0.0438917894580157	0.0849418163132296	0.0019264891818267	0.0181591843548289	-0.0001970250507241	3.881887061287324e-08	0.0003297559764326	-0.010782533338068	-0.0006292108213442	0.0001162630251865	3.959062576967682e-07	0.0011649316544228	0.0001147121632897	1.3158880406625732e-08	1.3570657594762418e-06	-0.0037823417763489	-0.0001995762694233	1.4306109313114152e-05	3.983068731696144e-08
10283.261494379629	-9.786822936290264	95.7819031862972	105745466.96179076	12313.726294187036	21.02629648340735	442.1051438081483	151627855.24815318	11151.332269762022	-3.2099644553782127	10.303871804791546	124352211.39063582	11354.646199745706	10819.064272098589	0.925172	21.527124	0.0345433007359763	0.0194587790313271	-0.1916913051	-0.182833025	0.1109487812	0.1309587133	-0.0720942792	0.0309129572	-0.0311671418	-0.0801097551	0.1278110842	0.0780868813	0.0380905151	-0.0356609935	-0.2218444649	-0.0093405566	-0.0401993171	0.113082761	-0.1020149526	-0.0561001177	0.1035583053	-0.0669723346	-0.048649301	-0.0226821357	-0.1085394428	-0.0587106837	0.0725819433	0.0650988693	0.0580463189	0.0193958859	-0.1184928617	0.0403431216	-0.0845051529	0.0432747595	0.0327543766	-0.3181246602	0.0294393182	0.0647293499	0.0104364916	0.1207489856	0.1220350605	0.0799549595	0.028253826	0.0974137374	0.1587976645	0.0590715208	0.0478100089	-0.0270319759	0.0159560711	0.0623839806	-0.0775399096	0.0440438122	-0.0198614548	0.1407363305	0.1467565981	-0.1305397743	0.1681780493	-0.1016424366	-0.0017038499	-0.003575814	-0.0852662243	-0.1665106316	0.1486052806	0.0081353597	-0.1162199155	0.1191238669	-0.0148276855	0.0767898686	0.0365574242	-0.1894954467	-0.0582079929	0.0896414217	-0.0464681292	0.1653377532	0.0088443462	-0.0305746566	0.0530831325	0.0111843511	-0.0217336123	0.0828125774	0.0082424993	-0.0708988393	-0.0878535601	-0.0514692110914438	-0.0002628786557465	0.0026490796903756	6.910518764713787e-08	-0.2911565540214269	0.0002912394394769	0.084772138949632	8.482041110685009e-08	0.0098193706216562	-0.0083398137331727	6.955249310401598e-05	9.642003940544486e-05	-0.0108100764220152	-2.754308394720129e-05	0.0001168577522498	7.586214733225772e-10	0.0009649304700585	-0.0002000011843642	4.0000473747122714e-08	9.310908120473176e-07	-0.0034968986665088	0.00028544310984	1.2228300283831025e-05	8.147776895518737e-08
10259.393658476569	-23.86783590306004	569.6735906954019	105255158.23958924	12380.136952013072	66.41065782603619	4410.375472886862	153267790.95059952	11141.753571348165	-9.578698413857635	91.7514633036388	124138672.64464958	11382.297401352684	10769.028599351572	1.176288	27.370148	0.1904931483070931	0.0919847647915896	0.0819525704	-0.0798988629	0.0456305491	0.1021281886	-0.0727858953	0.2533146813	-0.2162801071	0.1164419735	-0.0588331713	0.0559682188	0.0206152411	-0.097033217	-0.2216293461	-0.110579379	0.0153913002	-0.1370895002	-0.1394790001	0.0194510265	-0.0982389144	0.1036742215	0.047406036	-0.0032520971	-0.0177200925	-0.1546041645	0.074761696	-0.0114749805	0.0297059641	0.0537048501	0.0730979429	0.1114776882	0.1057991621	0.1940541482	-0.0505042908	0.0206635049	0.1146202892	-0.0691073119	-0.0750430905	0.0718909281	-0.12519092	0.0063640054	-0.0420098197	-0.039700634	0.1293320123	0.2269560976	0.1203756189	-0.1884456982	-0.1925694896	-0.0265684381	-0.0036507986	0.1080224036	-0.055398621	-0.1451145334	-0.0580530158	-0.1769670424	-0.0615328985	-0.0197294987	-0.0470817816	-0.092778346	0.0361838031	0.0642549387	-0.0500783906	0.1688831487	-0.1764129339	-0.0565483059	0.1561221221	0.2490643999	-0.1555858099	-0.0853555301	-0.1050114121	-0.1835161083	-0.0524669751	0.1174504373	0.1072052083	-0.0424019143	0.0596792693	0.1064645619	0.0331322576	-0.1500472182	-0.0697487311	-0.0758767427	-0.0783272495	-0.0506159053339132	0.0008533057575305	0.0025619698727716	7.281307158348701e-07	-0.2356509670390068	0.0555055869824201	0.055531378266419	0.003080870186263	-0.0488073105192512	-0.0586266811409074	0.0034370877415976	0.0023821535601226	-0.0103480093302915	0.0004620670917236	0.0001070812970997	2.1350599725399807e-07	0.0012819134855992	0.0003169830155407	1.0047823214127565e-07	1.6433021845610902e-06	-0.0042280000477691	-0.0007311013812603	1.7875984403935514e-05	5.34509229680719e-07
10261.052103357935	1.6584448813664494	2.7504394245305765	105289190.2678263	12383.28231358292	3.145361569848319	9.893299405078682	153345680.85789555	11139.305091352217	-2.448479995948219	5.99505429055859	124084117.9182254	11362.992593897452	10790.83114349291	1.212543	28.213747	0.2418532246485983	0.1265084444138151	-0.0490336009	-0.0819143902	0.1121923498	-0.1634291241	0.1435490081	0.0702753392	0.0061225999	-0.1705257617	-0.1233175161	0.0282742787	-0.0820629273	-0.1052300765	-0.2349118927	0.1035835367	-0.2394332297	-0.0004335841	-0.0323772322	0.065698743	0.044820847	-0.1246390283	-0.179727132	0.025877	-0.0041410005	-0.2157201316	0.1547109336	0.0167808858	0.0061643331	-0.0692083494	-0.0594486803	0.0887956622	-0.1634448324	-0.0898827629	-0.1099327452	0.0883881732	-0.172227037	-0.1184255957	0.2180761289	-0.0343677062	0.1060751764	0.0144001092	-0.028343378	-0.024169634	0.0612461454	0.1771115229	-0.1657578058	-0.2313136433	0.1347849791	0.059127435	0.0077925914	0.0728994126	-0.0463461232	0.0571775517	-0.1309425698	0.1850588038	-0.0042593852	-0.0856812248	0.1577956514	0.1484743719	0.1649394373	0.1594263051	0.0982708474	-0.094923354	-0.1060273301	0.1151901752	0.0629694307	0.1940508105	0.1190763045	-0.1419549751	-0.0961770067	0.0624980369	0.0812386984	0.01905825	0.1015023817	0.0140301621	-0.024432719	0.1092796597	-0.0531427735	-0.116054846	-0.0986752964	-0.0807510076	-0.0683731426	-0.068079640237002	-0.0174637349030888	0.0046348374147996	0.0003049820367653	-0.3260194651898018	-0.090368498150795	0.1062886916826443	0.0081664654580302	0.0330906725806983	0.0818979830999495	0.0067072796358396	0.0010949926118429	-0.010935367403845	-0.0005873580735534	0.000119582260257	3.449895065684784e-07	0.0012796827860375	-2.2306995617000017e-06	4.976020534568579e-12	1.6375880328806978e-06	-0.003775128650989	0.0004528713967801	1.4251596331518028e-05	2.0509250202155894e-07
10257.54510903018	-3.5069943277558195	12.299009214911491	105217231.66378896	12357.48701824528	-25.79529533764071	665.3972615561086	152707485.4061006	11126.747305306646	-12.557786045570538	157.6979903663261	123804505.59614871	11351.36729657768	10702.171151785376	1.225219	28.508675	0.0621556824822046	0.0338733318479232	-0.0078414693	-0.0251382662	-0.1283766038	0.1737095279	-0.0064227439	-0.0336628567	0.1663618044	0.0903966321	0.0911027543	0.1006440591	-0.0054131577	-0.1094881116	0.0905390718	-0.1679216554	-0.0908662152	-0.0933958871	0.0683630918	-0.096245589	-0.1428628444	0.0842278047	0.0241480849	-0.1530390041	-0.0485337003	-0.0446938044	0.0542697558	0.0552462698	0.2029587755	0.0441814606	0.0170167001	-0.0582463457	0.0469387704	0.1904247735	-0.160626274	0.0547584828	0.0811249924	0.1980126658	-0.0820391574	0.1046601834	-0.0516983692	0.0945907834	-0.04326824	-0.025763585	-0.0344906104	-0.034486055	0.1085889144	-0.2160043419	0.0508506329	-0.1267626425	0.2613252389	-0.0199835575	0.0557845132	0.0525932984	-0.0865933487	-0.2525775133	-0.0516076497	-0.0722959727	-0.096721437	-0.0499809947	-0.0729794303	-0.0673441772	-0.0101958628	-0.0727517792	-0.242822826	0.014440369	0.102974665	-0.0010647218	0.0070989238	-0.1437189866	0.0769323863	0.0194398296	-0.0597273993	0.0963271681	-0.205889836	0.1072163523	-0.0283354851	0.1360404524	0.0569931003	-0.0648581237	0.1427877654	-0.0855149763	-0.0580456054	-0.0742771558454222	-0.0061975156084202	0.0055170958804851	3.840919971661205e-05	-0.3079825109151386	0.0180369542746631	0.0948532270295934	0.0003253317195062	0.0432075055239096	0.0101168329432113	0.0001023503088008	0.0018668885335986	-0.0113195968384716	-0.0003842294346266	0.0001281332725855	1.476322584334768e-07	0.0011800001194812	-9.968266655629998e-05	9.936634011774488e-09	1.392400281975646e-06	-0.0037029531590537	7.217549193530006e-05	1.3711862098145776e-05	5.209301636102565e-09
10259.718354921288	2.173245891108309	4.722997703219146	105261820.72230875	12469.296154664296	111.8091364190168	12501.282986766308	155483346.5927258	11118.73079872681	-8.01650657983555	64.26437774454666	123626174.57455614	11356.980806256284	10753.791671715804	1.000099	23.270546	0.0620994339736842	0.0344798680476189	0.0103813709	0.1378726061	-0.0687173454	0.0433110447	0.0618655509	0.0613858515	-0.0634203891	0.2453449902	-0.0054234397	-0.0071556516	0.029129441	-0.0495122898	0.0032014877	-0.0303735026	-0.1847384319	0.0410696473	0.0889416809	-0.1262609736	-0.0002717536	0.0341681485	0.0713152701	-0.0671792191	0.0370505933	-0.0711297083	-0.0115864485	0.0010736037	-0.123544178	0.0355965936	0.1456894909	0.0382160614	-0.0719592617	0.2495578382	0.0691893907	0.0934384414	-0.153380406	-0.0889114819	-0.1943726891	-0.0371026987	0.0162763777	-0.0038192687	0.005231586	-0.0752996931	0.038117353	0.0516739926	-0.1735695441	-0.0590568657	-0.0862181847	0.1109291812	0.0607176506	0.0205535886	-0.0047986736	-0.0921130022	0.141150714	-0.0792474494	-0.0059106243	-0.0545298289	-0.1543052271	-0.0864876842	0.0394886318	0.0157582804	-0.1032091359	0.0270337535	-0.2516841944	0.0789181468	0.044890395	-0.0956837523	0.0058594315	-0.186470647	0.0141527641	-0.0341447935	-0.0018820995	0.0764256799	0.0144004651	0.1240075977	-0.1180967005	0.0708644514	0.021235239	0.032692847	0.082830236	-0.0901621419	-0.0474010431	-0.0680227233038124	0.0062544325416098	0.004627090885667	3.911792641754766e-05	-0.3342093759873563	-0.0262268650722176	0.111695906997858	0.0006878484515163	0.0339486461706428	-0.0092588593532668	8.572647652357621e-05	0.0011525105768195	-0.0110889738425167	0.0002306229959548	0.00012296534088	5.318696626321378e-08	0.0012786425020465	9.86423825653001e-05	9.73031963815902e-09	1.6349266480397338e-06	-0.0036250329974421	7.792016161159996e-05	1.3140864232544056e-05	6.071551585577855e-09
10252.720300041909	-6.998054879379197	48.97277209480298	105118273.55089144	12347.277696666151	-122.0184579981451	14888.5040922451	152455266.51858938	11113.051925966996	-5.678872759814112	32.24959582215875	123499923.10923876	11337.57250946347	10583.68464694058	0.915815	21.309406	0.1200782681401793	0.0604938186496194	-0.0247818845	0.159033275	-0.002105186	-0.0746532772	0.1320307784	-0.0095778784	0.0412340873	0.1070800474	-0.1238062652	0.0393452713	0.0872903953	0.0575117942	-0.0252265135	0.1416577242	-0.1331670252	0.1678637601	0.0115586763	-0.1644926613	0.0319731719	0.0678610243	0.1036569274	0.1621197744	0.0250852192	-0.0944881277	-0.049481661	-0.0207417764	-0.0115788433	-0.0608270036	-0.0810698581	-0.084469284	-0.1264694003	0.2162993898	-0.0493339305	0.0538450174	-0.0298980705	0.0057474332	-0.1089276802	-0.1613718891	0.0411731808	-0.0384738785	-0.0462477319	0.0617384689	0.0933641023	-0.025262133	-0.1090254254	-0.0390505686	0.0770578879	0.1589640969	0.2252394567	0.1050371731	-0.0541365157	0.1279963857	0.0639263435	-0.0854015833	-0.0141668554	-0.0632251838	-0.0838865211	-0.0219727933	0.1810607848	0.0512736056	-0.0487364642	-0.0328315031	-0.1499424428	0.1472288481	-0.0115687007	-0.1574968935	0.0017434213	-0.1579063946	0.0202004227	0.0783781668	0.1360719964	0.0813845438	-0.0480909991	0.1246548974	-0.1281036816	-0.0077938768	-0.001517528	0.1840911331	0.1062109043	-0.0946861568	-0.0364975928	-0.0685043298715726	-0.0004816065677601	0.0046928432111532	2.319448861097558e-07	-0.3791201316007999	-0.0449107556134436	0.1437320741850078	0.0020169759697704	0.0627029423528284	0.0287542961821856	0.0008268095489328	0.0039316589797021	-0.0116200303301413	-0.0005310564876245	0.0001350251048734	2.820209930481758e-07	0.0009721203938719	-0.0003065221081746	9.395580279980125e-08	9.45018060181658e-07	-0.0035439793977055	8.10535997366e-05	1.255978997136104e-05	6.569686030260963e-09
10240.52975610695	-12.19054393495935	148.6093614301742	104868449.68571185	12366.376264817643	19.098568151492145	364.7553054371901	152927261.92304516	11116.301358181736	3.2494322147395	10.558809718186849	123572155.8859131	11347.543342061565	10714.520073586717	1.032429	24.022804	0.1228529330135593	0.0592969730003858	-0.0791602241	-0.0550184975	-0.1433523596	-0.1586680099	0.2080684407	0.02348906	0.163939421	-0.1548099538	-0.0780718614	0.0206668087	-0.167687862	-0.0999850043	-0.0059669784	0.1477862273	-0.0579851052	0.0364131228	0.1935642322	-0.0164363485	-0.000650531	-0.1160263534	-0.0482040081	-0.1411892107	0.1108271039	-0.1705761297	-0.186641498	0.0494740636	-0.0152404594	-0.0627487918	0.0414210643	-0.1660644472	-0.0786199651	-0.1050179424	-0.1178152444	0.1239796607	-0.0190352801	-0.0195859424	0.1647432144	-0.0558016505	0.08283153	0.0370268334	-0.0302081809	-0.1967405048	0.0588662022	-0.1105401164	-0.2017267497	-0.0937080001	-0.048646202	-0.0547943574	0.0652812014	-0.1175205114	-0.0155963744	0.1452775205	-0.1176830502	0.009678876	-0.0559541567	-0.0591114773	0.0650217567	0.1157644226	0.1165025418	0.0315723801	-0.0159096346	-0.2176802001	-0.1233707422	0.1057455364	0.0371069905	-0.0017040416	0.0037963976	0.0537006801	0.0174533688	0.0842395751	0.0373760074	0.0032781598	0.0137986023	0.0640291522	0.0254962253	-0.0056083058	-0.0943108333	-0.0003127867	-0.0213903546	-0.0990808418	-0.0253948054	-0.0615256292279724	0.0069787006436001	0.0037854030518979	4.870226267298573e-05	-0.3263899988610603	0.0527301327397395	0.1065304313565229	0.0027804668987505	0.0503579096721438	-0.0123450326806846	0.0001523998318871	0.0025359190665477	-0.0113281703710896	0.0002918599590516	0.0001283274439564	8.518223569765966e-08	0.0013366533881771	0.0003645329943052	1.3288430393711498e-07	1.786642280125321e-06	-0.0039035677833393	-0.0003595883856337	1.5237841439124494e-05	1.2930380708272226e-07
