global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
1242.1041639049795	-0.7023996718326089	1542822.753990088	0.4933652989905566	1927.4981735862343	-9.005798199210176	3715249.209178269	81.10440120489724	1248.1536958363135	0.3553759794281177	1557887.6484298487	0.1262920867544939	1423.6882870513614	1087.3738522476024	0.8784389999999999	18.772074	0.0721498920324499	0.0403193331670085	0.1312662741	-0.0334465592	-0.034392642	-0.088340514	0.0872954294	0.0399467079	-0.0439256922	-0.1320054402	0.0700410367	-0.0530752046	-0.0552581086	-0.1533069235	-0.1121008606	0.0329837517	0.0364269201	0.1598225113	0.0118329542	-0.1391934229	0.1860159885	0.1424962182	-0.0058129574	0.005050057	-0.1069939671	-0.0399914391	-0.0523079072	-0.0489787691	-0.1894630055	0.2178714467	-0.1104513473	0.0689459363	-0.2620106373	-0.1120575558	0.018475551	-0.067179016	-0.0382786334	-0.0449124819	-0.0920007692	-0.0345847932	-0.0388262582	-0.0043963173	-0.1367144816	-0.1777862783	-0.0082583127	0.0530231859	-0.1294223358	-0.003873595	0.0371094968	-0.0007704858	0.1044975363	-0.1625296935	0.0027279598	-0.1036041978	-0.0645449458	0.1375180606	-0.0018006006	0.0457809562	-0.1228628594	-0.0850025888	-0.0785948997	0.0809732703	0.0771192946	0.0349349854	0.0037626589	0.0304747101	-0.1355697905	-0.1092656126	0.0013111711	0.1487897336	0.018260667	-0.2115821752	0.0217958814	0.1317013188	-0.0874585402	0.0142518907	0.093510154	0.0445992866	0.1399481228	-0.0202725468	0.0413621519	-0.022595049	-0.1467364196	0.0066723422529548	0.0091341310407528	4.452015114056593e-05	8.343234986964385e-05	-0.0653380638847949	-0.004985991192612	0.0042690625922135	2.4860108172804484e-05	0.0112802312074862	-0.0324131510018901	0.0001272436160943	0.0010506123578713	-0.0024879444917647	1.076169612000688e-07	1.1581410337937114e-14	6.189867794102311e-06	-0.0001788217081928	-0.0003676807203291	1.3518911210172584e-07	3.1977203320990915e-08	0.0006602788029571	0.0001445440386536	2.0892979110293408e-08	4.35968097634461e-07	0.0
1244.3443624013817	2.240198496402172	1548392.892240101	5.018489303282553	1929.169936360302	1.6717627740677017	3721696.643356412	2.794790772758537	1249.240193971446	1.0864981351323877	1560601.062233816	1.1804781976461562	1423.6337459753056	1080.898649026392	1.045574	22.343719	0.1888212336758354	0.1093580160840986	0.0881948171	-0.0880172317	0.0041308933	-0.129983277	0.0578891812	0.1257890867	0.0163409598	-0.0758453994	0.153585483	-0.0243370703	-0.0956983796	-0.0241215586	-0.0632586665	-0.0676689272	-0.0681896823	0.0042925124	0.0146674993	-0.1130511614	0.071968154	-0.0097204719	0.040089083	0.0668529268	-0.1814579597	0.1455301613	0.1423833445	-0.0285155938	-0.0249232188	0.0475508306	0.1419591475	0.0843516885	-0.0206608806	-0.1933573231	-0.0833356447	0.0394810954	0.0552885269	-0.0683398203	-0.0417843038	-0.1466659458	0.0261333621	-0.1017550847	-0.0818106893	-0.0920099698	0.0961410153	0.074449928	-0.1325391733	0.0070306713	0.034840625	-0.0126715616	-0.0742925201	-0.0535010266	0.0163181426	0.031420166	0.1456409113	0.0564533091	-0.1287249361	-0.1244948702	-0.03533112	-0.0842640463	-0.0961180566	0.1015076129	0.0007362191	0.1252530355	0.0722293243	0.0857265803	-0.0453702609	-0.0011718711	0.0214613072	0.0033143529	0.0507869626	-0.1911252328	-0.0047195601	0.0172138553	0.049250231	-0.1390396708	0.1635882576	-0.0086615481	0.0523015807	0.0116911465	0.066675677	-0.0281858894	-0.1430347106	0.0183106537041481	0.0116383114511933	0.0003352800390732	0.0001354502934349	-0.0640328253214903	0.0013052385633046	0.0041002027186524	1.7036477071374864e-06	-0.0201361995610014	-0.0314164307684876	0.0004054665327604	0.0009869921222311	-0.0044758317739412	-0.0019878872821765	3.951695846639071e-06	2.0033070068621623e-05	-0.0008529734873163	-0.0006741517791235	4.544806212953803e-07	7.275637700645301e-07	0.0004330928064001	-0.000227185996557	5.161347703159724e-08	1.875693789555145e-07	0.0
1245.3272677946702	0.9829053932885472	1550840.0039129383	0.9661030121557136	1934.809580016246	5.639643655943928	3743488.110922642	31.8055805660286	1249.483238757496	0.2430447860501772	1561208.363935922	0.0590707680261764	1426.5553645067876	1085.5855873765124	1.126466	24.072371	0.1043928315220265	0.0567668714422638	-0.0715278386	-0.1417113533	0.0069140074	-0.1697187863	-0.0948651629	-0.021285347	-0.0178445495	0.1761916084	0.0224018467	-0.0389494971	-0.259415731	0.02632061	0.0080998777	-0.059704159	-0.1155384752	-0.1441240921	0.1166996102	0.0986587097	-0.007714463	-0.2520460374	0.105439478	0.2873910982	-0.0929512059	0.033669037	-0.1274811127	-0.0769278686	0.1638627904	-0.0842550717	-0.0614064849	-0.1167135434	-0.0758221285	0.0069652637	0.0469837247	0.1040849508	-0.1121215428	-0.1425600718	0.0550409139	-0.1088960971	0.2440673114	0.0052149485	0.1453699616	0.0030364537	0.1476347001	0.0086717499	-0.1224575053	0.072535708	0.1896242733	-0.1475749528	-0.115905508	0.1275244775	-0.0656606182	0.0164459638	-0.0392500804	0.0211885949	-0.0206347775	-0.2055243292	0.0959352696	-0.0622902159	0.0032634438	0.1102127633	-0.1103534935	0.1334430565	-0.1815417422	0.0808212728	0.0795849843	-0.0103790718	0.0012392508	-0.0586356051	0.116130254	0.0281787362	-0.0393069403	-0.0545939272	0.0361129351	0.0771109919	0.0021834597	0.0276907356	-0.022544675	-0.2228368505	0.0464615819	-0.0337382312	-0.1385517956	0.0309924507290588	0.0126817970249107	0.0009605320021931	0.000160827975781	-0.048375223556448	0.0156576017650422	0.0023401622541363	0.0002451604930326	-0.0199824319957429	0.0001537675652584	0.0003992975884644	2.3644464125526692e-08	-0.0053801712685722	-0.0009043394946309	8.178299215494523e-07	2.8946242879169796e-05	-0.0013764200218009	-0.0005234465344846	2.739962744639376e-07	1.89453207641439e-06	0.0005233000806208	9.020727422069994e-05	8.137352322328556e-09	2.7384297437773573e-07	0.0
1244.3951990613689	-0.9320687333013212	1548519.411446984	0.8687521235979293	1925.633315407186	-9.1762646090599	3708063.665406071	84.20383217548522	1248.6016784094868	-0.8815603480093159	1559006.1513269874	0.7771486471823063	1423.8139452943708	1090.3225775872277	1.115441	23.836761	0.0940335333246154	0.0467754950124221	-0.1492457706	-0.0052104359	-0.0726628438	-0.0236635085	-0.1477739575	0.1412523214	-0.0114119819	0.1145678946	-0.1272505593	0.051846611	0.0246195795	-0.0104741266	0.0494481869	-0.0116568744	-0.0560214948	-0.066662725	0.2348372784	0.1417726297	-0.0452873187	-0.085577586	0.000680355	0.0665906838	0.001939789	-0.1274414195	-0.1240307147	-0.0161952613	0.0073443334	0.0636918804	-0.0578016409	-0.0208530918	-0.0183668538	-0.0356461065	0.0731536873	0.0351150735	0.0035062508	-0.0077010047	0.1211386891	-0.1231923126	-0.0059784287	-0.0709137899	0.208602435	-0.0594785112	-0.0490455864	0.0803777538	-0.0346382121	0.1202302137	0.2611582893	0.0158440552	-0.0123211146	0.0293457705	-0.0282243412	-0.040825203	-0.1072394147	-0.1402202749	0.1353420219	-0.1880704645	0.0877040414	-0.0136002506	0.0747629485	0.1753854064	-0.1259053069	0.045791188	-0.1186609347	-0.0316426331	-0.1391596509	-0.1684074208	0.0417793964	-0.0797989971	0.0195153476	-0.0015999085	0.0056000093	0.0430476666	-0.0824475226	0.0815869691	-0.0359171492	-0.0319280648	0.0693445608	-0.1126284711	-0.0658573305	-0.0392444906	-0.1333121588	0.0149798211831608	-0.016012629545898	0.0002243950426794	0.0002564043049741	-0.0438018092460623	0.0045734143103857	0.0019185984932284	2.091611845444072e-05	-0.0287898397514396	-0.0088074077556967	0.0008288548729135	7.757043137510638e-05	-0.0058319039174639	-0.0004517326488917	2.040623860747125e-07	3.4011103302530785e-05	-0.0006766196875491	0.0006998003342518	4.89720507818931e-07	4.578142015790417e-07	0.0003820314295116	-0.0001412686511091	1.995683178621285e-08	1.4594801313467662e-07	0.0
1246.5847740840827	2.189575022713825	1553973.5989782636	4.794238780092248	1927.552162135252	1.9188467280660009	3715457.337752285	3.681972765809596	1248.031922962744	-0.5697554467428745	1557583.6807340845	0.3246212690931724	1424.9099435938467	1090.0193667179635	1.086953	23.227983	0.1144497806738481	0.0590059948647446	-0.0937536222	0.1350403964	-0.0023369629	0.0640077849	-0.1193501113	0.0682134272	-0.0485875833	0.0203235828	-0.0137416735	0.200428393	-0.0970051633	-0.0201494741	0.0731101464	-0.1000110135	0.0991951485	-0.1973922932	-0.0397141614	-0.0112189098	0.1659278334	0.0720968225	0.1750841225	0.0296769532	-0.0205097658	0.044262685	-0.1945679256	0.0642421429	-0.106489809	0.0948197528	0.1653491853	0.0958377639	0.0745927459	0.0565048742	-0.0589864948	0.0700886183	0.0930270959	0.0842340019	0.1476632296	0.0488108549	-0.0034285093	-0.2143257802	0.0515409599	0.0887327734	0.0902889632	-0.0178893867	-0.0974783423	-0.0485913259	0.1811059271	-0.0960374234	0.0829946042	-0.1312109623	-0.090272804	0.0007891672	-0.0657481275	-0.055223189	-0.0623912612	-0.2158539372	0.0646950264	0.1036624201	0.0766390898	0.2464220655	-0.0753562911	0.0315870731	0.0611381835	-0.0626373837	-0.191475862	0.0342630454	-0.0101470155	-0.0654891484	0.1029348732	-0.0151319728	0.0992718794	0.0077733911	0.0883886113	0.089637721	-0.2036046299	-0.0363674391	0.1347894303	-0.0837133138	0.0273162749	-0.0446971468	-0.1273444172	0.0062518866071741	-0.0087279345759866	3.908608614896288e-05	7.617684196270412e-05	-0.0717176590901687	-0.0279158498441063	0.0051434226253736	0.0007792946725186	-0.0172142181183545	0.0115756216330851	0.0002963293054262	0.0001339950161923	-0.0066268192763652	-0.0007949153589012	6.318904278171819e-07	4.391473372160539e-05	-0.0011973072781299	-0.0005206875905808	2.711155669848389e-07	1.4335447182628298e-06	0.0003910359724429	9.004542931299972e-06	8.10817934016243e-11	1.5290913174436446e-07	0.0
1245.2128906605171	-1.3718834235655777	1550555.143067121	1.8820641278540104	1925.9454811201667	-1.6066810150853144	3709265.996247191	2.5814238842355763	1248.4078050353717	0.3758820726277463	1558522.0476732345	0.1412873325229303	1423.729010734936	1109.436410096701	1.250648	26.72611	0.0495205156657345	0.0227900363344554	0.1031520936	0.1059681639	0.0886773431	0.1238019026	-0.0334047682	-0.0707065703	-0.1152886001	0.1327002423	0.0240979906	0.2698173428	-0.1388565552	0.0621002497	-0.0523938694	-0.0014558718	-0.0476966997	-0.2196362954	-0.0633788805	-0.1042679281	0.0874831277	-0.1258191301	-0.0522699401	-0.1189420884	0.0031284363	0.0833742942	-0.3587811114	-0.0440873772	-0.1821618584	-0.0234538037	-0.0646423708	-0.0030799549	0.1849759328	-0.1039002769	0.1626699151	0.2102884693	-0.0258207596	0.1299054936	0.0089331093	0.0055860606	0.1380554217	-0.1689950652	-0.0066638638	0.1680672581	0.1078405152	0.2381299059	-0.0265132426	0.0326670561	0.1381913174	-0.1497353439	0.1959255363	0.1072181677	-0.1675092423	0.027231416	0.1079080837	0.0114843248	0.0812652214	-0.2461443963	0.0268061452	0.1008263303	-0.1365381174	0.2466633509	-0.0206050773	0.1506970614	0.0019628938	-0.0114570469	0.0698910635	0.088615141	-0.0376303189	-0.2536420903	-0.0482548903	0.0997151423	-0.0285442807	0.0752588221	0.0816502996	0.0394493895	-0.0444282686	0.069144974	0.0120093129	-0.0696063006	0.016464363	-0.0500887521	-0.1206811645	0.0231677126634082	0.0169158260562341	0.0005367429100542	0.0002861451711647	-0.0808488442768151	-0.0091311851866464	0.0065365356208966	8.337854291283077e-05	-0.0159950872234304	0.001219130894924	0.0002558428152851	1.4862801389584343e-06	-0.006463846718867	0.0001629725574981	2.6560054497503933e-08	4.178131440500768e-05	-0.0013759426551316	-0.0001786353770016	3.191059791653947e-08	1.8932181902105968e-06	0.0002875564363842	-0.0001034795360587	1.0708014382923793e-08	8.268870410598046e-08	0.0
1244.037881961836	-1.1750086986810402	1547630.2517560911	1.3806454419761114	1925.205791490968	-0.739689629198665	3706417.3395903646	0.5471407475440585	1247.8046261782938	-0.6031788570778644	1557016.3851119515	0.3638247336257588	1422.7899933616711	1082.7297145052348	1.259563	26.91663	0.0848271465525525	0.0470272875529304	0.0586512091	-0.1013753877	0.0251619379	0.0074904317	0.1276112141	0.1306242076	-0.0680788989	0.3259504129	-0.102591043	0.0219170958	-0.2910185944	0.04249253	-0.060391104	-0.0448734702	-0.1618473274	-0.0706039893	0.1164599674	0.0878854769	0.2249594823	-0.0070720253	0.2057350547	0.0029834995	-0.1180501128	-0.0972290055	-0.0834696863	-0.0397244628	-0.1899142339	-0.183122544	0.036999171	0.0244340598	-0.0065010715	-0.0906036358	-0.0813399052	-0.0634411297	0.0293033975	-0.0277450006	-0.1096276156	-0.1074285831	0.1370754493	-0.0398467144	0.2282181677	0.0402281119	0.150629369	-0.0487811808	-0.0253484219	-0.0716982899	0.1560205396	-0.1130051721	0.1651139739	-0.0657966079	-0.1607141563	-0.0992582285	0.0635086039	0.0539749023	0.0369667641	-0.2661390421	0.0514765641	-0.0877003662	-0.120473497	0.2348646437	-0.0367056226	0.097898355	-0.0487723222	-0.1204667451	0.1459488527	0.0219456928	0.0507937065	-0.1076946384	-0.1019460334	0.1322954992	0.116238083	-0.0030657887	0.1097005153	0.0653070831	0.05206302	-0.1633274917	0.0080858749	0.2267652298	-0.0044929869	-0.0554119421	-0.1133587932	0.0230850024203448	-8.2710243063399e-05	0.0005329173367473	6.840984307606542e-09	-0.1003777312878781	-0.0195288870110629	0.0100756889385014	0.0003813774278908	-0.0319270376848166	-0.0159319504613861	0.0010193357353276	0.000253827045504	-0.0072423037321582	-0.0007784570132911	6.059953215422548e-07	5.245096334883259e-05	-0.0012910016942244	8.494096090720009e-05	7.214966839838494e-09	1.666685374490271e-06	0.0004098304389266	0.0001222740025424	1.4950931697738845e-08	1.6796098867076961e-07	0.0
1246.4065312632663	2.368649301430196	1553529.2411757277	5.610499513165755	1927.140859507196	1.935068016227888	3713871.8923821338	3.744488227428133	1251.2991507086956	3.4945245304018044	1565749.564564303	12.211701693579952	1426.645512057767	1060.4077961810965	1.2115	25.88953	0.168439538256064	0.0820057502782824	0.0157366104	-0.1141549407	-0.0307701084	-0.1005023504	0.0221028123	0.136381161	0.0129792092	0.172819944	0.0358880546	0.1398570057	-0.0918888883	0.2008945249	-0.0990954869	-0.2799480432	-0.1535326473	0.0240616618	-0.0924309611	0.0398585709	-0.042689354	0.0597785213	0.0882778684	0.0737316413	0.0208085479	0.1626069155	-0.0034749626	0.2427114048	0.1142168288	-0.0393600611	-0.0237291344	-0.1821679065	0.0930638956	-0.2297819331	0.0096546825	-0.1039857484	-0.0542187469	-0.1099724299	-0.0231540239	-0.0999229021	0.1339770324	-0.1707233559	-0.0240991972	0.0963939777	0.0131968978	-0.3017856297	-0.0143651976	-0.1918193292	0.0683979143	0.3525439301	0.1182674139	0.2448186699	0.0258198562	0.0963530872	0.1010584361	-0.1366201028	0.2371045274	-0.200124838	0.0394973598	-0.1473805249	-0.0300625144	0.1757163831	0.0192084571	-0.3290001466	0.1475340616	-0.3273836394	0.1067366299	0.0953280153	0.3094887782	0.1792120145	-0.2206415548	-0.0063744828	-0.0944547672	-0.2042744692	-0.1632646287	-0.2360939635	-0.0560744079	-0.1626406532	-0.1912528658	0.0601527917	0.0359116732	-0.0606594461	-0.1054172954	0.0032140521123977	-0.0198709503079471	1.0330130981208116e-05	0.0003948546661409	-0.0368872467111174	0.0634904845767607	0.0013606689699268	0.0040310416317918	-0.0595966704329029	-0.0276696327480863	0.003551763126688	0.0007656085764139	-0.0066822806287882	0.0005600231033699	3.136258763081655e-07	4.465287440187802e-05	-0.0008980314163624	0.0003929702778619	1.544256392829374e-07	8.064604247738583e-07	0.00060500647016	0.0001951760312333	3.809368316802111e-08	3.660328289354629e-07	0.0
1248.4078152593502	2.0012839960838846	1558522.0732006235	4.005137632981482	1938.944856705204	11.80399719800812	3759507.157343565	139.33434985058352	1252.8294000759931	1.5302493672975288	1569581.5056947728	2.341663126114488	1432.4711817373145	1124.4471891596077	1.468543	31.382477	0.1669263456506237	0.0886526913179482	0.005067859	-0.1476985117	0.2023421642	-0.1788171562	0.0404621741	-0.1548319886	0.0299251055	0.0404232233	0.1360363336	0.0172218311	0.1729661182	0.2642355994	0.0395759714	-0.1063697091	-0.1859604649	0.1179880867	-0.0897379747	-0.1125625879	-0.0502372796	0.0286185753	-0.1005671315	0.0245521977	-0.1784050386	-0.0659797069	0.1627393916	-0.1262831358	0.1413291493	-0.015881971	0.2805260513	-0.0230216992	-0.0290656125	0.1424391389	0.0871945008	-0.0470936416	-0.0572918491	-0.2057779809	0.006886614	0.0276929363	0.0442131615	0.0587133788	-0.0987312304	0.1777767729	0.0871990107	-0.1256583633	0.0605130655	-0.101743473	-0.0399303409	-0.0644130327	-0.0699433257	-0.1947512335	0.3518369686	0.2271126042	0.0150789234	0.050463855	-0.0848923753	-0.0442152264	0.1121803486	-0.1993232175	0.0438401198	-0.0098181669	0.3176124696	-0.1085933554	0.2197226365	-0.1937764246	0.1071610536	-0.0007300859	-0.2878377917	-0.1402175559	0.0492656024	-0.0606231322	0.1553249873	-0.1814089675	-0.0690019793	-0.1062117522	0.1827416526	-0.0556853073	0.0052759101	-0.0759183459	-0.0372043605	-0.0658240966	-0.096900045	0.0238089664811269	0.0205949143687292	0.0005668668848994	0.0004241504978552	-0.0764282404845033	-0.0395409937733858	0.005841275943557	0.0015634901885869	0.0113349254043058	0.0709315958372087	0.0001284805339211	0.0050312912880131	-0.0067550503655896	-7.276973680139971e-05	5.295434594144987e-09	4.5630705441652185e-05	-0.0014553547894518	-0.0005573233730894	3.106093421917465e-07	2.118057563180293e-06	0.0006920901936952	8.708372353520002e-05	7.58357490475515e-09	4.789888362090594e-07	0.0
1242.3788700387504	-6.02894522059978	1543505.2567187622	36.34818047299294	1934.3333146758887	-4.611542029315388	3741645.3722650106	21.26631988814228	1250.128315025652	-2.7010850503411348	1562820.804028876	7.295860449176371	1426.8431630956063	1117.1631514445671	1.380553	29.502155	0.3411660343540064	0.242025834540541	-0.1526386572	-0.1194783958	0.0538120749	-0.0910429304	-0.0843946167	-0.1518644533	-0.1017775348	-0.0307041952	-0.009931126	-0.1258307981	0.1190236031	-0.1167612447	0.1583958609	0.0442179194	-0.0717558792	0.0511416929	-0.0346284855	-0.0622711901	0.1244697341	-0.2754076704	-0.2636768488	-0.0198023312	-0.0601801248	-0.0149741872	0.0772689172	-0.006749034	0.0718476631	-0.0198485299	0.0471642929	-0.060953579	0.0200442077	-0.1166865083	-0.1787727267	-0.0265993078	0.0278918325	-0.0814326256	0.1145676837	-0.0533884869	0.0684351326	0.1551518707	-0.0621528566	-0.0260127339	-0.056209717	0.2127093401	0.02553999	-0.0778407561	-0.0088378111	-0.0679571253	-0.0072030604	-0.0215611413	0.111155465	0.1285315629	0.0879063635	0.1793723153	0.093078176	0.1081207748	0.2095669716	-0.0770240733	0.0384734197	-0.0454206551	0.1217720187	-0.0009486627	0.0647890321	0.0384716996	0.1026235593	0.0715650345	0.0673716209	-0.2247170187	0.0136814145	-0.1833267144	-0.0864591115	0.0772968179	0.0086598949	-0.0359501591	0.1321930658	-0.1387729255	-0.0174531832	-0.0261424442	0.1487856041	-0.0708988393	-0.0878535601	0.033059709334168	0.009250742853041	0.0010929443812596	8.557624333309096e-05	-0.0585289235341122	0.017899316950391	0.0034256348900619	0.0003203855472905	-0.0318497539874584	-0.0431846793917642	0.0010144068290616	0.0018649165341694	-0.0022599345380322	0.0044951158275574	2.020606630315705e-05	5.107304116190812e-06	-0.0020027135064881	-0.0005473587170362	2.996015651156242e-07	4.01086138906986e-06	0.0010662415522777	0.0003741513585825	1.3998923912913053e-07	1.1368710478035594e-06	0.0
1241.209734631719	-1.16913540703149	1540601.605344542	1.366877599974688	1926.6139098839824	-7.7194047919063	3711841.157758446	59.58921034130594	1247.7050029056172	-2.42331212003478	1556767.7742757064	5.872441631107458	1422.6799457210125	1089.248064162579	1.207066	25.794762	0.0324185725496662	0.0166223767085793	-0.1930999899	0.018361345	-0.0256809114	0.0483378996	-0.1429929217	0.0661070503	0.0910244592	-0.0310981374	-0.2399832388	-0.1128257529	0.0968314524	0.0651325294	0.1166636684	0.2221545442	-0.1591172545	-0.034444212	0.1199564486	0.0881903018	0.1084351606	-0.0655705501	-0.1458041618	0.0181038143	0.0493417956	0.0820510541	0.0908746559	0.0927715528	0.1285574977	0.0275140057	-0.1259221962	0.0353447037	-0.0376318827	0.0501155138	-0.0399976663	-0.0974073077	-0.016177092	0.0708237916	0.1148188177	-0.2011830847	-0.0171893132	0.2053280645	0.1206447558	-0.1495871937	0.0022185492	0.084735027	0.089760734	-0.1240249728	-0.0439744921	0.0074595461	-0.1106813851	0.0917608746	0.0410781324	0.1938932064	-0.0427744902	-0.07777492	0.0087689129	0.1206077392	0.1906740673	0.0244570561	0.0482483156	-0.0280389791	0.0765102798	0.0276586376	-0.0655093867	-0.0447644638	0.0998701455	-0.0115472298	0.1678356137	-0.16116335	-0.063543075	-0.0804923404	-0.0750390049	0.1932695837	-0.0404831726	-0.0660396986	0.0464072513	0.0328546105	0.1176019332	0.1934417081	0.0494452228	-0.0758767427	-0.0783272495	0.0363258720992121	0.0032661627650441	0.0013195689837683	1.0667819207760524e-05	-0.0548750410407734	0.0036538824933388	0.0030112701292265	1.33508572751278e-05	-0.0325631327371667	-0.0007133787497082	0.0010603576136583	5.089092405353717e-07	-0.0023307167378287	-7.078219979650023e-05	5.0101198080316764e-09	5.4322405119948575e-06	-0.0017380600334158	0.0002646534730723	7.004146080923062e-08	3.0208526797573314e-06	0.000905974254315	-0.0001602672979627	2.5685606796264882e-08	8.207893494816202e-07	0.0
1244.5841228036938	3.3743881719749425	1548989.63873504	11.386495535164396	1927.0353049001385	0.4213950161561115	3713465.0663315696	0.1775737596412095	1250.7827729417684	3.07777003615115	1564457.5450878993	9.472668395429857	1424.1332240642887	1080.6467828286277	0.965301	20.6283	0.0801766981615132	0.0373579253605681	-0.1749261266	0.0732692874	0.0221665013	0.1142383726	-0.1243152121	0.0825680725	0.2870953737	-0.0287443211	-0.1455925704	-0.1248998577	0.0866587721	0.1415717965	0.2156355171	0.1494126227	0.0479327023	0.149642029	0.084966911	0.0716032917	-0.0285275081	0.0222360208	0.027935357	0.1251439492	0.2858135971	0.0535161727	0.0838348404	0.0837194801	-0.1374252069	-0.1287041012	0.2227882675	-0.1852035463	0.0707717513	-0.2234389268	-0.0731875661	-0.0662406958	0.0997111868	0.1002218197	0.1283609025	-0.1506552202	-0.1920923305	0.1882896032	0.0805532629	-0.0495072737	0.0427188091	-0.1273784194	0.17726728	-9.33965e-05	0.0787779006	0.1755730354	0.0593758968	0.2224854884	0.1181619078	-0.0769764717	-0.1002833425	-0.0673890939	-0.0679552083	0.1449728188	0.1577018093	0.0317175043	0.070036545	-0.0312397375	0.0526125212	0.0118249692	-0.02093029	-0.1082123917	-0.0714216935	-0.1247375265	0.1883221071	-0.0694414253	0.0069456931	-0.0627987256	-0.0579833553	0.0667357709	-0.1006570207	0.0601076092	0.0945980502	0.02426193	0.189937322	0.2108297648	-0.0533520316	-0.0807510076	-0.0683731426	0.03081817456831	-0.005507697530902	0.0009497598837228	3.033473209190508e-05	-0.0332218649619591	0.0216531760788143	0.0011036923115506	0.0004688600343001	-0.0232768026800798	0.0092863300570868	0.0005418095430073	8.623592592915552e-05	-0.0018519674810281	0.0004787492568006	2.2920085088712686e-07	3.4297835507855663e-06	-0.0015596365497692	0.0001784234836465	3.1834939516588464e-08	2.4324661673759744e-06	0.000688557104868	-0.0002174171494469	4.727021687365911e-08	4.74110886664202e-07	0.0
